ID,Name,Age,Gender,City,Country,CreditCard,FullAddress,UserSignUpDate,UserLastPurchaseDate,UserStatus,UserTotalPurchases,UserSegment,UserLocation,UserSourceType,UserLastLoginDate,UserPurchaseFrequency,ProductName,Category,Subcategory,Price,DatePurchase,Quantity,Rating,Comment,DelayBetweenLastLoginSignUp,LastLoginPurchaseDelay
209,MYD01BnILrNjLT1woeS+Tw==,85,M,WISEMOUTH,LESOTHO,nx+L9oQFzlGkru2+Rq+gL3Noq+ebBYr5cZUMgDKVgfA=,787 Greg Locks Suite 378  Lake Tracy  SC 74993,02-08-2022,19-03-2023,CHURNED,2,OCCASIONAL SHOPPER,WANGCHESTER,PAID ADS,03-07-2023,YEARLY,BEVERAGESBURST,GROCERY,BEVERAGES,100,07-04-2021,8,5,KID MAKE RESOURCE END TREE BOX TWO.,11,4
47,kNUWgz5NhhkNPerH3FwEdg==,85,M,WEST WILLIAM,LESOTHO,5VMH3/ByhXP+KOCGWh7j1HNoq+ebBYr5cZUMgDKVgfA=,31836 Todd Knolls Apt. 255  Zacharyport  IA 83039,17-05-2023,24-06-2023,ACTIVE,5,OCCASIONAL SHOPPER,NORTH ALICIAMOUTH,REFERRAL,01-07-2023,YEARLY,PHONEMASTER,ELECTRONICS,PHONE,62,07-10-2022,2,1,PARTNER FIND INSTITUTION CANDIDATE CANDIDATE EMPLOYEE.,2,1
209,MYD01BnILrNjLT1woeS+Tw==,85,M,WISEMOUTH,LESOTHO,nx+L9oQFzlGkru2+Rq+gL3Noq+ebBYr5cZUMgDKVgfA=,787 Greg Locks Suite 378  Lake Tracy  SC 74993,02-08-2022,19-03-2023,CHURNED,2,OCCASIONAL SHOPPER,WANGCHESTER,PAID ADS,03-07-2023,YEARLY,BEVERAGESBURST,GROCERY,BEVERAGES,100,07-04-2021,8,5,KID MAKE RESOURCE END TREE BOX TWO.,11,4
108,X80Jz48BmMJfTDse2ejGiQ==,79,F,LAKE ANGELICAFURT,DENMARK,BUFO12wTQiRo5pjiRMf/InNoq+ebBYr5cZUMgDKVgfA=,7260 Eugene Valleys  Greeneborough  CO 21834,13-06-2022,29-10-2022,CHURNED,15,HIGH VALUE,BURGESSMOUTH,ORGANIC SEARCH,05-07-2023,YEARLY,EDUCATIONALTALES,BOOKS,EDUCATIONAL,972,31-03-2023,6,4,OPTION HIT VERY.,13,9
193,kwlx+mshOmCtE3cxCtwKFg==,79,F,SMITHMOUTH,DENMARK,CG/0TBsxZrw7mZIKptas3XNoq+ebBYr5cZUMgDKVgfA=,6718 James Creek Apt. 731  South Javierton  MH 68449,15-12-2022,18-12-2022,CHURNED,13,HIGH VALUE,THOMASBURY,PAID ADS,13-01-2023,YEARLY,TABLEPLUS,FURNITURE,TABLE,355,02-03-2022,2,2,BORN MODERN KITCHEN COURT.,1,1
354,M+QuAvheNsq9vMPaITFhgA==,79,M,NEW MICHAELBOROUGH,DENMARK,kDKLQewFZkqUU8y7kCB3uHNoq+ebBYr5cZUMgDKVgfA=,772 Richard Garden  Fowlerfurt  MO 75691,23-01-2023,04-06-2023,ACTIVE,13,HIGH VALUE,NEW STEPHENBOROUGH,ORGANIC SEARCH,15-06-2023,YEARLY,SOFAPLUS,FURNITURE,SOFA,26,01-10-2022,4,5,I GOOD PERFORM STOP ABLE WANT.,5,0
604,nqOlr9DtwzJHZWO2dGlCjQ==,79,M,NEW PETER,DENMARK,VMFu4R+hga9lQ0V8ct7T6HNoq+ebBYr5cZUMgDKVgfA=,997 Allen Canyon  Coryside  OK 63590,29-10-2022,09-06-2023,ACTIVE,1,OCCASIONAL SHOPPER,TINAPORT,REFERRAL,10-08-2023,YEARLY,TASTYVEGETABLES,GROCERY,VEGETABLES,450,18-10-2022,2,6,BOY TEN DIFFERENT FILM SIGNIFICANT.,10,2
108,X80Jz48BmMJfTDse2ejGiQ==,79,F,LAKE ANGELICAFURT,DENMARK,BUFO12wTQiRo5pjiRMf/InNoq+ebBYr5cZUMgDKVgfA=,7260 Eugene Valleys  Greeneborough  CO 21834,13-06-2022,29-10-2022,CHURNED,15,HIGH VALUE,BURGESSMOUTH,ORGANIC SEARCH,05-07-2023,YEARLY,EDUCATIONALTALES,BOOKS,EDUCATIONAL,972,31-03-2023,6,4,OPTION HIT VERY.,13,9
193,kwlx+mshOmCtE3cxCtwKFg==,79,F,SMITHMOUTH,DENMARK,CG/0TBsxZrw7mZIKptas3XNoq+ebBYr5cZUMgDKVgfA=,6718 James Creek Apt. 731  South Javierton  MH 68449,15-12-2022,18-12-2022,CHURNED,13,HIGH VALUE,THOMASBURY,PAID ADS,13-01-2023,YEARLY,TABLEPLUS,FURNITURE,TABLE,355,02-03-2022,2,2,BORN MODERN KITCHEN COURT.,1,1
354,M+QuAvheNsq9vMPaITFhgA==,79,M,NEW MICHAELBOROUGH,DENMARK,kDKLQewFZkqUU8y7kCB3uHNoq+ebBYr5cZUMgDKVgfA=,772 Richard Garden  Fowlerfurt  MO 75691,23-01-2023,04-06-2023,ACTIVE,13,HIGH VALUE,NEW STEPHENBOROUGH,ORGANIC SEARCH,15-06-2023,YEARLY,SOFAPLUS,FURNITURE,SOFA,26,01-10-2022,4,5,I GOOD PERFORM STOP ABLE WANT.,5,0
604,nqOlr9DtwzJHZWO2dGlCjQ==,79,M,NEW PETER,DENMARK,VMFu4R+hga9lQ0V8ct7T6HNoq+ebBYr5cZUMgDKVgfA=,997 Allen Canyon  Coryside  OK 63590,29-10-2022,09-06-2023,ACTIVE,1,OCCASIONAL SHOPPER,TINAPORT,REFERRAL,10-08-2023,YEARLY,TASTYVEGETABLES,GROCERY,VEGETABLES,450,18-10-2022,2,6,BOY TEN DIFFERENT FILM SIGNIFICANT.,10,2
181,oZ0NoyjXD6jL7htlkBmeGg==,29,F,PORT LATOYABOROUGH,PALESTINIAN TERRITORY,Br3JoEAseKCO4hLlWoxn93Noq+ebBYr5cZUMgDKVgfA=,5973 Christopher Passage Apt. 243  South Hannahside  IL 26789,22-05-2023,10-07-2023,ACTIVE,7,FREQUENT SHOPPER,LAKE CYNTHIA,REFERRAL,14-07-2023,YEARLY,THE ART OF NON-FICTION,BOOKS,NON-FICTION,73,19-01-2022,2,3,PROVIDE BRING COVER LEAST.,2,0
221,Wx/93vKZvdekSuaMBzbIsw==,29,M,SANCHEZSTAD,PALESTINIAN TERRITORY,7jwVLNbgNDuTegeegHM31XNoq+ebBYr5cZUMgDKVgfA=,PSC 5270  Box 3322  APO AA 79905,29-10-2022,25-06-2023,ACTIVE,6,FREQUENT SHOPPER,NEW LESLIE,ORGANIC SEARCH,09-07-2023,YEARLY,COMFORTTABLE,FURNITURE,TABLE,740,27-08-2022,3,6,WIFE PRODUCTION METHOD.,9,1
276,W852Dan6jMXWAAXD/3bwhei4XA9bla3fKXE0Hd3fq1s=,29,M,EAST THOMASTOWN,PALESTINIAN TERRITORY,jzeWNbg1QlcDtzcvlxvIwHNoq+ebBYr5cZUMgDKVgfA=,190 Stacy Groves Apt. 676  South Kristin  TX 02169,13-12-2022,03-08-2023,ACTIVE,13,HIGH VALUE,WEST LAURASTAD,ORGANIC SEARCH,23-08-2023,MONTHLY,TASTYSNACKS,GROCERY,SNACKS,41,21-01-2023,8,6,ABLE BOOK LOOK STRATEGY SUCH.,8,0
515,pEINu0P7jU1RmNrkY5cN672e4y0gDtwVlTd52eaJTAs=,43,M,SCOTTVILLE,PALESTINIAN TERRITORY,Y6vW3mwusnhR/Q7oUo+VYnNoq+ebBYr5cZUMgDKVgfA=,158 Susan Radial  Lake Sandra  VI 93874,16-05-2022,22-07-2023,ACTIVE,3,OCCASIONAL SHOPPER,NEW DAVID,ORGANIC SEARCH,27-07-2023,YEARLY,SOFAPLUS,FURNITURE,SOFA,900,04-10-2020,3,6,RATE SEVERAL PAGE QUICKLY OUT.,14,0
585,ATxTfEH/EhCd6LzCQkeDAA==,16,F,WEST JESUS,PALESTINIAN TERRITORY,jVQFlQTkrLIn2mr2jN8E8XNoq+ebBYr5cZUMgDKVgfA=,155 Anita Islands  New Victorland  VA 55165,10-07-2023,16-08-2023,ACTIVE,3,OCCASIONAL SHOPPER,VASQUEZBURY,PAID ADS,24-08-2023,MONTHLY,PROJACKET,CLOTHING,JACKET,92,25-02-2022,7,6,NOT EAT PERSONAL CHURCH MORE.,1,0
670,RjkDIp8Mq9HcbmrkPD/wwQ==,29,F,NORTH MATHEW,PALESTINIAN TERRITORY,1VT3PSaCrPs3anosYi0QEnNoq+ebBYr5cZUMgDKVgfA=,6651 Wesley Vista Suite 398  South Preston  MN 04365,06-01-2023,01-03-2023,CHURNED,3,OCCASIONAL SHOPPER,WEST JUAN,ORGANIC SEARCH,15-06-2023,YEARLY,COMFORTTABLE,FURNITURE,TABLE,65,20-01-2021,9,6,PIECE REGION OWN.,5,3
181,oZ0NoyjXD6jL7htlkBmeGg==,29,F,PORT LATOYABOROUGH,PALESTINIAN TERRITORY,Br3JoEAseKCO4hLlWoxn93Noq+ebBYr5cZUMgDKVgfA=,5973 Christopher Passage Apt. 243  South Hannahside  IL 26789,22-05-2023,10-07-2023,ACTIVE,7,FREQUENT SHOPPER,LAKE CYNTHIA,REFERRAL,14-07-2023,YEARLY,THE ART OF NON-FICTION,BOOKS,NON-FICTION,73,19-01-2022,2,3,PROVIDE BRING COVER LEAST.,2,0
221,Wx/93vKZvdekSuaMBzbIsw==,29,M,SANCHEZSTAD,PALESTINIAN TERRITORY,7jwVLNbgNDuTegeegHM31XNoq+ebBYr5cZUMgDKVgfA=,PSC 5270  Box 3322  APO AA 79905,29-10-2022,25-06-2023,ACTIVE,6,FREQUENT SHOPPER,NEW LESLIE,ORGANIC SEARCH,09-07-2023,YEARLY,COMFORTTABLE,FURNITURE,TABLE,740,27-08-2022,3,6,WIFE PRODUCTION METHOD.,9,1
276,W852Dan6jMXWAAXD/3bwhei4XA9bla3fKXE0Hd3fq1s=,29,M,EAST THOMASTOWN,PALESTINIAN TERRITORY,jzeWNbg1QlcDtzcvlxvIwHNoq+ebBYr5cZUMgDKVgfA=,190 Stacy Groves Apt. 676  South Kristin  TX 02169,13-12-2022,03-08-2023,ACTIVE,13,HIGH VALUE,WEST LAURASTAD,ORGANIC SEARCH,23-08-2023,MONTHLY,TASTYSNACKS,GROCERY,SNACKS,41,21-01-2023,8,6,ABLE BOOK LOOK STRATEGY SUCH.,8,0
515,pEINu0P7jU1RmNrkY5cN672e4y0gDtwVlTd52eaJTAs=,43,M,SCOTTVILLE,PALESTINIAN TERRITORY,Y6vW3mwusnhR/Q7oUo+VYnNoq+ebBYr5cZUMgDKVgfA=,158 Susan Radial  Lake Sandra  VI 93874,16-05-2022,22-07-2023,ACTIVE,3,OCCASIONAL SHOPPER,NEW DAVID,ORGANIC SEARCH,27-07-2023,YEARLY,SOFAPLUS,FURNITURE,SOFA,900,04-10-2020,3,6,RATE SEVERAL PAGE QUICKLY OUT.,14,0
585,ATxTfEH/EhCd6LzCQkeDAA==,16,F,WEST JESUS,PALESTINIAN TERRITORY,jVQFlQTkrLIn2mr2jN8E8XNoq+ebBYr5cZUMgDKVgfA=,155 Anita Islands  New Victorland  VA 55165,10-07-2023,16-08-2023,ACTIVE,3,OCCASIONAL SHOPPER,VASQUEZBURY,PAID ADS,24-08-2023,MONTHLY,PROJACKET,CLOTHING,JACKET,92,25-02-2022,7,6,NOT EAT PERSONAL CHURCH MORE.,1,0
670,RjkDIp8Mq9HcbmrkPD/wwQ==,29,F,NORTH MATHEW,PALESTINIAN TERRITORY,1VT3PSaCrPs3anosYi0QEnNoq+ebBYr5cZUMgDKVgfA=,6651 Wesley Vista Suite 398  South Preston  MN 04365,06-01-2023,01-03-2023,CHURNED,3,OCCASIONAL SHOPPER,WEST JUAN,ORGANIC SEARCH,15-06-2023,YEARLY,COMFORTTABLE,FURNITURE,TABLE,65,20-01-2021,9,6,PIECE REGION OWN.,5,3
21,kpK6vLo8KrBQA4XwX3psig==,13,F,SOUTH JOSEPH,ALGERIA,MqUqyQizFLjuFZfVFmNrHXNoq+ebBYr5cZUMgDKVgfA=,73622 John Valley  Lake Julieport  AS 03714,05-06-2022,27-05-2023,CHURNED,12,HIGH VALUE,NORTH KATHERINEMOUTH,REFERRAL,12-08-2023,YEARLY,THE ART OF FICTION,BOOKS,FICTION,4,16-07-2021,3,5,IMPROVE OPEN EXAMPLE TELEVISION SIGNIFICANT.,14,3
87,EsDvHnJFbiqW0Hy3AA5sNw==,13,M,NORTH DANIELTOWN,ALGERIA,CyxlcZyyOs+GWaqtuN5s5XNoq+ebBYr5cZUMgDKVgfA=,13348 Jones Summit Suite 332  East Tylertown  PR 19935,15-02-2023,16-02-2023,CHURNED,15,HIGH VALUE,ADAMSMOUTH,ORGANIC SEARCH,23-05-2023,YEARLY,COMFORTCHAIR,FURNITURE,CHAIR,518,04-11-2022,4,5,SEAT RELATE PATTERN DEGREE AGREEMENT.,3,3
530,Z23j9liFYFDu6AhGTDs5cg==,13,F,SANDOVALMOUTH,ALGERIA,4rEUzqiec2VGkrtRcpCur3Noq+ebBYr5cZUMgDKVgfA=,780 Phillips Burgs  East Kyle  PW 32265,21-10-2022,04-07-2023,ACTIVE,15,HIGH VALUE,EAST CURTISHAVEN,ORGANIC SEARCH,02-08-2023,YEARLY,PROJACKET,CLOTHING,JACKET,844,20-07-2023,3,6,TOUGH SIDE TEST EVENING DATA ABOVE.,10,1
532,+wHSGtydp3bg7yrBW8bhLg==,13,F,SOUTH HAILEYFURT,ALGERIA,YbXtHGMQp81a3r9tKq6GI3Noq+ebBYr5cZUMgDKVgfA=,07194 Warren Cliffs  Bergshire  AR 61898,17-03-2023,23-08-2023,ACTIVE,14,HIGH VALUE,SOUTH ROBERTASTAD,ORGANIC SEARCH,23-08-2023,MONTHLY,SHIRTWEAR,CLOTHING,SHIRT,79,13-10-2021,5,6,SERIES MAJORITY PROJECT IMAGE REST.,5,0
21,kpK6vLo8KrBQA4XwX3psig==,13,F,SOUTH JOSEPH,ALGERIA,MqUqyQizFLjuFZfVFmNrHXNoq+ebBYr5cZUMgDKVgfA=,73622 John Valley  Lake Julieport  AS 03714,05-06-2022,27-05-2023,CHURNED,12,HIGH VALUE,NORTH KATHERINEMOUTH,REFERRAL,12-08-2023,YEARLY,THE ART OF FICTION,BOOKS,FICTION,4,16-07-2021,3,5,IMPROVE OPEN EXAMPLE TELEVISION SIGNIFICANT.,14,3
87,EsDvHnJFbiqW0Hy3AA5sNw==,13,M,NORTH DANIELTOWN,ALGERIA,CyxlcZyyOs+GWaqtuN5s5XNoq+ebBYr5cZUMgDKVgfA=,13348 Jones Summit Suite 332  East Tylertown  PR 19935,15-02-2023,16-02-2023,CHURNED,15,HIGH VALUE,ADAMSMOUTH,ORGANIC SEARCH,23-05-2023,YEARLY,COMFORTCHAIR,FURNITURE,CHAIR,518,04-11-2022,4,5,SEAT RELATE PATTERN DEGREE AGREEMENT.,3,3
530,Z23j9liFYFDu6AhGTDs5cg==,13,F,SANDOVALMOUTH,ALGERIA,4rEUzqiec2VGkrtRcpCur3Noq+ebBYr5cZUMgDKVgfA=,780 Phillips Burgs  East Kyle  PW 32265,21-10-2022,04-07-2023,ACTIVE,15,HIGH VALUE,EAST CURTISHAVEN,ORGANIC SEARCH,02-08-2023,YEARLY,PROJACKET,CLOTHING,JACKET,844,20-07-2023,3,6,TOUGH SIDE TEST EVENING DATA ABOVE.,10,1
532,+wHSGtydp3bg7yrBW8bhLg==,13,F,SOUTH HAILEYFURT,ALGERIA,YbXtHGMQp81a3r9tKq6GI3Noq+ebBYr5cZUMgDKVgfA=,07194 Warren Cliffs  Bergshire  AR 61898,17-03-2023,23-08-2023,ACTIVE,14,HIGH VALUE,SOUTH ROBERTASTAD,ORGANIC SEARCH,23-08-2023,MONTHLY,SHIRTWEAR,CLOTHING,SHIRT,79,13-10-2021,5,6,SERIES MAJORITY PROJECT IMAGE REST.,5,0
350,P4+fCHLx0UsYo+yUrRxgFQ==,59,F,CRYSTALTON,THAILAND,U4TSqKEt/Mud5uyO3KR6zXNoq+ebBYr5cZUMgDKVgfA=,1740 Michael Inlet  Port Thomas  WA 20722,06-01-2022,31-07-2023,ACTIVE,12,HIGH VALUE,ROBINSONLAND,ORGANIC SEARCH,07-08-2023,MONTHLY,SHIRTWEAR,CLOTHING,SHIRT,69,20-12-2020,8,2,WALL BUDGET PEOPLE MANAGE TIME SERIES.,19,1
454,UX77SPt1b2wFesVHOIyIEQ==,24,M,DAVIDBURGH,THAILAND,XmYF7YVyL+n6NCHnIGIHfXNoq+ebBYr5cZUMgDKVgfA=,226 Compton Island  Nicholasview  AR 68039,28-04-2023,21-06-2023,ACTIVE,2,OCCASIONAL SHOPPER,WEST MARYSHIRE,REFERRAL,20-08-2023,YEARLY,SOFADELUXE,FURNITURE,SOFA,202,03-07-2022,3,4,LAST ALONE FACT CONSUMER.,4,2
518,LEGCzkWFLpbr9ce/5Mk4Mw==,41,M,PORT KATHLEENVILLE,THAILAND,pcC5kzU+xa6SO+9EkkAQpnNoq+ebBYr5cZUMgDKVgfA=,215 Smith Overpass Apt. 248  Port Jamieton  DE 21960,23-02-2023,01-08-2023,ACTIVE,13,HIGH VALUE,WEST PATRICK,ORGANIC SEARCH,20-08-2023,MONTHLY,THE ART OF EDUCATIONAL,BOOKS,EDUCATIONAL,531,22-09-2021,5,3,CALL THEN WEIGHT WATER.,6,0
522,Q3X220jc8aMcbbFgm05Yxg==,41,F,PORT MICHAELLAND,THAILAND,JocIBz1mLnyfEsQhDw6k+nNoq+ebBYr5cZUMgDKVgfA=,29538 Patel Flat Suite 721  Taylorhaven  SD 16403,05-09-2021,29-10-2022,CHURNED,5,OCCASIONAL SHOPPER,HAHNSTAD,ORGANIC SEARCH,06-06-2023,YEARLY,EDUCATIONALGUIDE,BOOKS,EDUCATIONAL,172,19-05-2021,4,3,LEAVE WHEN MEASURE ENTIRE GUESS.,21,8
350,P4+fCHLx0UsYo+yUrRxgFQ==,59,F,CRYSTALTON,THAILAND,U4TSqKEt/Mud5uyO3KR6zXNoq+ebBYr5cZUMgDKVgfA=,1740 Michael Inlet  Port Thomas  WA 20722,06-01-2022,31-07-2023,ACTIVE,12,HIGH VALUE,ROBINSONLAND,ORGANIC SEARCH,07-08-2023,MONTHLY,SHIRTWEAR,CLOTHING,SHIRT,69,20-12-2020,8,2,WALL BUDGET PEOPLE MANAGE TIME SERIES.,19,1
454,UX77SPt1b2wFesVHOIyIEQ==,24,M,DAVIDBURGH,THAILAND,XmYF7YVyL+n6NCHnIGIHfXNoq+ebBYr5cZUMgDKVgfA=,226 Compton Island  Nicholasview  AR 68039,28-04-2023,21-06-2023,ACTIVE,2,OCCASIONAL SHOPPER,WEST MARYSHIRE,REFERRAL,20-08-2023,YEARLY,SOFADELUXE,FURNITURE,SOFA,202,03-07-2022,3,4,LAST ALONE FACT CONSUMER.,4,2
518,LEGCzkWFLpbr9ce/5Mk4Mw==,41,M,PORT KATHLEENVILLE,THAILAND,pcC5kzU+xa6SO+9EkkAQpnNoq+ebBYr5cZUMgDKVgfA=,215 Smith Overpass Apt. 248  Port Jamieton  DE 21960,23-02-2023,01-08-2023,ACTIVE,13,HIGH VALUE,WEST PATRICK,ORGANIC SEARCH,20-08-2023,MONTHLY,THE ART OF EDUCATIONAL,BOOKS,EDUCATIONAL,531,22-09-2021,5,3,CALL THEN WEIGHT WATER.,6,0
522,Q3X220jc8aMcbbFgm05Yxg==,41,F,PORT MICHAELLAND,THAILAND,JocIBz1mLnyfEsQhDw6k+nNoq+ebBYr5cZUMgDKVgfA=,29538 Patel Flat Suite 721  Taylorhaven  SD 16403,05-09-2021,29-10-2022,CHURNED,5,OCCASIONAL SHOPPER,HAHNSTAD,ORGANIC SEARCH,06-06-2023,YEARLY,EDUCATIONALGUIDE,BOOKS,EDUCATIONAL,172,19-05-2021,4,3,LEAVE WHEN MEASURE ENTIRE GUESS.,21,8
66,9zqs+CXPFmBazvaeSwjH43Noq+ebBYr5cZUMgDKVgfA=,97,F,KARENBERG,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,QRTA2U6DvklX467pX7tbi3Noq+ebBYr5cZUMgDKVgfA=,618 Savage Gardens  Smithfurt  MP 68592,28-05-2023,09-07-2023,ACTIVE,6,FREQUENT SHOPPER,PORT AMY,REFERRAL,16-08-2023,YEARLY,PANTSFITS,CLOTHING,PANTS,207,20-04-2023,1,1,EXPERIENCE BUY DRAW REPUBLICAN MOVE.,3,1
255,pRnNY7iDMnpmuj9pR4mnhQ==,97,F,ATKINSONVIEW,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,zI4fR/5gzCllLj0rQjrrJnNoq+ebBYr5cZUMgDKVgfA=,3595 Ronald Freeway  Weberchester  NV 76516,02-10-2021,28-02-2022,CHURNED,6,FREQUENT SHOPPER,KELLYMOUTH,ORGANIC SEARCH,25-09-2022,RARELY,FRESHSNACKS,GROCERY,SNACKS,59,23-04-2022,2,2,ACTUALLY HELP ESPECIALLY TIME RECORD BELIEVE MACHINE.,11,7
274,29+05ae457hMrlBXwJdnYg==,97,F,LIBOROUGH,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,8FGt622env8XDOsJee0UxHNoq+ebBYr5cZUMgDKVgfA=,53673 Erin Isle Suite 430  Mooreside  AK 37229,09-07-2023,22-08-2023,ACTIVE,7,FREQUENT SHOPPER,EAST BRIANNABOROUGH,REFERRAL,25-08-2023,MONTHLY,MEGASPEAKER,ELECTRONICS,SPEAKER,30,26-09-2020,4,3,STORE GREEN COURSE LOSS INCREASE FACTOR HIGH.,1,0
66,9zqs+CXPFmBazvaeSwjH43Noq+ebBYr5cZUMgDKVgfA=,97,F,KARENBERG,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,QRTA2U6DvklX467pX7tbi3Noq+ebBYr5cZUMgDKVgfA=,618 Savage Gardens  Smithfurt  MP 68592,28-05-2023,09-07-2023,ACTIVE,6,FREQUENT SHOPPER,PORT AMY,REFERRAL,16-08-2023,YEARLY,PANTSFITS,CLOTHING,PANTS,207,20-04-2023,1,1,EXPERIENCE BUY DRAW REPUBLICAN MOVE.,3,1
255,pRnNY7iDMnpmuj9pR4mnhQ==,97,F,ATKINSONVIEW,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,zI4fR/5gzCllLj0rQjrrJnNoq+ebBYr5cZUMgDKVgfA=,3595 Ronald Freeway  Weberchester  NV 76516,02-10-2021,28-02-2022,CHURNED,6,FREQUENT SHOPPER,KELLYMOUTH,ORGANIC SEARCH,25-09-2022,RARELY,FRESHSNACKS,GROCERY,SNACKS,59,23-04-2022,2,2,ACTUALLY HELP ESPECIALLY TIME RECORD BELIEVE MACHINE.,11,7
274,29+05ae457hMrlBXwJdnYg==,97,F,LIBOROUGH,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,8FGt622env8XDOsJee0UxHNoq+ebBYr5cZUMgDKVgfA=,53673 Erin Isle Suite 430  Mooreside  AK 37229,09-07-2023,22-08-2023,ACTIVE,7,FREQUENT SHOPPER,EAST BRIANNABOROUGH,REFERRAL,25-08-2023,MONTHLY,MEGASPEAKER,ELECTRONICS,SPEAKER,30,26-09-2020,4,3,STORE GREEN COURSE LOSS INCREASE FACTOR HIGH.,1,0
33,h/I3d+WcG7p5VfV5onM+LQ==,47,F,SHELLYMOUTH,MALI,kVE0+UTv0SDFbSSf0DLvinNoq+ebBYr5cZUMgDKVgfA=,6608 Moody Cove  Port Joshua  RI 77593,25-06-2023,07-08-2023,ACTIVE,6,FREQUENT SHOPPER,KENDRATOWN,ORGANIC SEARCH,07-08-2023,MONTHLY,FICTIONTALES,BOOKS,FICTION,422,17-05-2023,2,2,VIEW FOREIGN SO BREAK STUDENT LEAVE REPUBLICAN.,2,0
472,VALaVhXxxLPmwvaPDeWKWQ==,47,M,EAST JOSHUA,MALI,Sg2XryUfU5R8TMJVrTAdrnNoq+ebBYr5cZUMgDKVgfA=,006 Jacob Loop  Brianamouth  PR 41696,25-05-2023,28-05-2023,CHURNED,4,OCCASIONAL SHOPPER,GARCIACHESTER,ORGANIC SEARCH,21-07-2023,YEARLY,EDUCATIONALTALES,BOOKS,EDUCATIONAL,499,04-12-2021,8,3,HOT ABOVE COLLECTION LINE CLEARLY TRIP.,2,2
495,pOblA1Xwx1lv6r9YPPbmMQ==,47,M,LAKE THOMASTON,MALI,fiELawqEEN5Lpob6PQdCRXNoq+ebBYr5cZUMgDKVgfA=,Unit 4897 Box 3197  DPO AP 13534,04-11-2022,16-02-2023,CHURNED,14,HIGH VALUE,SHAWNSHIRE,PAID ADS,28-06-2023,YEARLY,EDUCATIONALGUIDE,BOOKS,EDUCATIONAL,468,21-06-2023,1,4,CAMPAIGN WAIT PICK CHANCE REASON BETWEEN.,7,4
33,h/I3d+WcG7p5VfV5onM+LQ==,47,F,SHELLYMOUTH,MALI,kVE0+UTv0SDFbSSf0DLvinNoq+ebBYr5cZUMgDKVgfA=,6608 Moody Cove  Port Joshua  RI 77593,25-06-2023,07-08-2023,ACTIVE,6,FREQUENT SHOPPER,KENDRATOWN,ORGANIC SEARCH,07-08-2023,MONTHLY,FICTIONTALES,BOOKS,FICTION,422,17-05-2023,2,2,VIEW FOREIGN SO BREAK STUDENT LEAVE REPUBLICAN.,2,0
472,VALaVhXxxLPmwvaPDeWKWQ==,47,M,EAST JOSHUA,MALI,Sg2XryUfU5R8TMJVrTAdrnNoq+ebBYr5cZUMgDKVgfA=,006 Jacob Loop  Brianamouth  PR 41696,25-05-2023,28-05-2023,CHURNED,4,OCCASIONAL SHOPPER,GARCIACHESTER,ORGANIC SEARCH,21-07-2023,YEARLY,EDUCATIONALTALES,BOOKS,EDUCATIONAL,499,04-12-2021,8,3,HOT ABOVE COLLECTION LINE CLEARLY TRIP.,2,2
495,pOblA1Xwx1lv6r9YPPbmMQ==,47,M,LAKE THOMASTON,MALI,fiELawqEEN5Lpob6PQdCRXNoq+ebBYr5cZUMgDKVgfA=,Unit 4897 Box 3197  DPO AP 13534,04-11-2022,16-02-2023,CHURNED,14,HIGH VALUE,SHAWNSHIRE,PAID ADS,28-06-2023,YEARLY,EDUCATIONALGUIDE,BOOKS,EDUCATIONAL,468,21-06-2023,1,4,CAMPAIGN WAIT PICK CHANCE REASON BETWEEN.,7,4
53,JcUgaocHDbnqFIM9fLu6nQ==,37,F,HALEYBOROUGH,GIBRALTAR,aPgJ+aA1RhIOnP/PVspocHNoq+ebBYr5cZUMgDKVgfA=,PSC 9007  Box 2825  APO AP 96818,08-07-2022,25-07-2023,ACTIVE,15,HIGH VALUE,BROWNBOROUGH,ORGANIC SEARCH,07-08-2023,YEARLY,PANTSWEAR,CLOTHING,PANTS,526,05-08-2023,5,6,LAST MAGAZINE PLAY BOOK FACTOR YOURSELF.,13,1
337,VofoTHwhU4AcdtUeBFrjyw==,22,M,ELIZABETHPORT,GIBRALTAR,xC2up32kq0HqgfuJWFq3/3Noq+ebBYr5cZUMgDKVgfA=,40087 Jessica Loaf  Susanside  SC 35277,26-09-2022,24-02-2023,CHURNED,10,FREQUENT SHOPPER,EAST COURTNEYTON,PAID ADS,25-08-2023,YEARLY,JACKETFITS,CLOTHING,JACKET,96,19-09-2022,9,5,ITS GOVERNMENT PULL HIT NUMBER HOLD.,11,6
